total_energy_gev
0.120104
0.108174
0.154601
0.224979
0.140999
0.465131
0.178849
0.165563
0.198758
0.187631
0.167217
0.1637
0.158265
0.142098
0.264761
0.11145
0.160662
0.199664
0.154446
0.183839
0.255843
0.138022
0.131933
0.161425
0.151819
0.197946
0.151264
0.148685
0.115995
0.144982
0.190693
0.140428
0.128074
0.253172
0.153245
0.119441
0.160841
0.162399
0.207894
0.149578
0.141865
0.131148
0.118334
0.167465
0.160636
0.166526
0.123808
0.136611
0.18245
0.159338
0.145011
0.139193
0.310753
0.141469
0.1907
0.151062
0.211841
0.154612
0.099755
0.174402
0.21039
0.128967
0.198324
0.169878
0.131157
0.775227
0.214008
0.132619
0.128606
0.157234
0.149359
0.264747
0.129236
0.210104
0.137359
0.136251
0.141768
0.145577
0.132362
0.218277
0.143178
0.154509
0.150681
0.146045
0.281448
0.179372
0.150173
0.165063
0.133124
0.171824
0.166901
0.14287
0.125478
0.325075
0.15357
0.140168
0.195425
0.146291
0.12991
0.217846
0.150283
0.154061
0.176784
0.128543
0.167248
0.150173
0.207498
0.193628
0.194149
0.213909
0.196058
0.155809
0.14852
0.200469
0.170944
0.16708
0.121171
0.214886
0.259062
0.157018
0.145764
0.121887
0.211136
0.137266
0.343382
0.112134
0.14837
0.168763
0.13119
0.159721
0.160816
0.21374
0.132742
0.139275
0.181073
0.147525
0.190085
0.229746
0.177345
0.196992
0.219462
0.151148
0.266937
0.134528
0.169712
0.127494
0.116662
0.145747
0.25749
0.137811
0.130211
0.136849
0.111429
0.162159
0.295229
0.251377
0.160443
0.183649
0.137831
0.23966
0.118243
0.169133
0.133266
0.11776
0.12388
0.216027
0.14384
0.18742
0.170507
0.142349
0.163338
0.116144
0.146584
0.300224
0.282968
0.134267
0.132433
0.140321
0.154941
0.13101
0.177671
0.200743
0.138419
0.181355
0.190302
0.13287
0.142188
0.222864
0.191585
0.130405
0.178727
0.241584
0.14069
0.145502
0.174411
0.127881
0.150345
0.137907
0.192853
0.184832
0.189902
0.127906
0.120661
0.158798
0.134331
0.1397
0.158323
0.172684
0.123581
0.140515
0.168015
0.239682
0.126262
0.156033
0.136538
0.187743
0.241607
0.159775
0.190702
0.126657
0.154115
0.203464
0.13437
0.134696
0.152048
0.248885
0.159889
0.111847
0.227062
0.160393
0.18369
0.111664
0.200206
0.16982
0.180513
0.130821
0.18247
0.170332
0.151642
0.148559
0.192939
0.138903
0.134369
0.143549
0.164066
0.145855
0.156836
0.134764
0.202629
0.150331
0.178423
0.139035
0.116529
0.135386
0.115567
0.140907
0.269741
0.177396
0.116497
0.162555
0.165162
0.134742
0.188862
0.139534
0.238076
0.13128
0.163539
0.200486
0.141637
0.119241
0.155569
0.180223
0.207351
0.152547
0.175793
0.130013
0.168364
0.185621
0.157099
0.163702
0.159635
0.199723
0.187463
0.128118
0.121024
0.138025
0.180513
0.139275
0.120334
0.225466
0.194945
0.151337
0.219529
0.12852
0.153805
0.159865
0.15127
0.147181
0.160593
0.218926
0.163133
0.15429
0.121626
0.189957
